damel,时间,省,流域,河名,库水位(米),站点编号,站名,蓄水量(百万3),入库(米3/秒)
0,2023-04-21 08:00:00,陕西省,黄河,石头河,771.6,41105500,石头河,47,16
0,2023-04-22 08:00:00,陕西省,黄河,漆水河,631.14,41106400,羊毛湾,40,0
0,2023-04-22 08:00:00,陕西省,黄河,黑河,575.75,41107180,金盆,105,65
0,2023-04-22 08:00:00,陕西省,黄河,石砭峪,723.83,41107950,石砭峪,19,9
0,2023-04-22 08:00:00,陕西省,黄河,沮河,776.72,41109450,桃曲坡,14,5
0,2023-04-22 08:00:00,陕西省,黄河,沋河,403.21,41110550,沋河,8,0
0,2023-04-22 08:00:00,甘肃省,黄河,蒲河,1112.2,41202690,巴家嘴水库,1,0
0,2023-04-21 08:00:00,河南省,黄河,枯河,116.76,41401740,唐岗,3,0
0,2023-04-21 08:00:00,河南省,黄河,漭河,124.88,41401820,白墙,3,0
0,2023-04-21 08:00:00,山东省,黄河,玉符河,128.49,41403800,卧虎山水库,55,0
0,2023-04-22 08:00:00,山东省,黄河,东平湖,41.29,41502460,东平湖老湖,501,0
0,2023-04-21 08:00:00,山东省,黄河,瀛汶河,231.83,41502500,雪野水库,143,0
0,2023-04-21 08:00:00,山东省,黄河,石汶河,137.51,41502800,黄前水库,45,0
0,2023-04-21 08:00:00,山东省,黄河,大汶河南支,225.94,41503000,东周水库,45,0
0,2023-04-21 08:00:00,山东省,黄河,光明河,87.19,41503400,光明水库,35,0
0,2023-04-22 08:00:00,河南省,黄河,伊河,313.94,41602500,陆浑坝上,458,0
0,2023-04-21 08:00:00,河南省,黄河,焦家川,604.95,41602700,青沟,2,0
0,2023-04-21 08:00:00,河南省,黄河,马涧河,312.8,41603550,九龙角,1,0
0,2023-04-21 08:00:00,河南省,黄河,刘涧河,128.47,41603620,陶花店,1,0
0,2023-04-22 08:00:00,河南省,黄河,洛河,526.23,41605400,故县水库,491,0
0,2023-04-21 08:00:00,河南省,黄河,马营涧,594.73,41606300,大沟口,6,0
0,2023-04-21 08:00:00,河南省,黄河,甘水河,326.0,41607100,范店,3,0
0,2023-04-21 08:00:00,,,南洛河,1035.48,41607900,李村,1,0
0,2023-04-21 08:00:00,河南省,黄河,陈宅河,398.61,41608750,寺河,3,0
0,2023-04-21 08:00:00,河南省,黄河,丹河,351.17,41704500,青天河,11,0
0,2023-04-21 08:00:00,山东省,淮河,淄河,230.81,41804700,太河水库,99,0
0,2023-04-21 08:00:00,山东省,淮河,弥河,136.35,41805400,冶源水库,77,0
0,2023-04-21 08:00:00,山东省,淮河,白浪河,56.11,41806200,白浪河水库,32,0
0,2023-04-22 08:00:00,山东省,淮河,潍河,98.46,41806800,墙夼水库(东库),83,0
0,2023-04-22 08:00:00,山东省,淮河,潍河,98.46,41806810,墙夼水库(西库),13,0
0,2023-04-22 08:00:00,山东省,淮河,潍河,37.16,41807100,峡山水库,499,0
0,2023-04-21 08:00:00,山东省,淮河,汶河,152.82,41808800,高崖水库,77,0
0,2023-04-21 08:00:00,山东省,淮河,汶河,75.5,41809000,牟山水库,77,0
0,2023-04-21 08:00:00,山东省,淮河,大沽河,72.14,41810200,产芝水库,208,0
0,2023-04-21 08:00:00,山东省,淮河,猪洞河,77.97,41811000,尹府水库,58,0
0,2023-04-21 08:00:00,山东省,淮河,白沙河,49.43,41812900,崂山水库,31,0
0,2023-04-21 08:00:00,山东省,淮河,黄水河,72.51,41814100,王屋水库,73,0
0,2023-04-21 08:00:00,山东省,淮河,清洋河,29.07,41814900,门楼水库,104,3
0,2023-04-21 08:00:00,山东省,淮河,东母猪河,81.3,41815188,郭格庄水库,7,0
0,2023-04-21 08:00:00,山东省,淮河,母猪河,29.47,41815700,米山水库,136,0
0,2023-04-21 08:00:00,山东省,淮河,乳山河,38.23,41816000,龙角山水库,45,0
0,2023-04-21 08:00:00,山东省,淮河,蚬河,81.9,41816500,沐浴水库,109,0
0,2023-04-21 08:00:00,河南省,淮河,十字江,97.36,50200060,王堂,6,0
0,2023-04-21 08:00:00,河南省,淮河,明河,118.08,50200080,红石嘴,0,0
0,2023-04-22 14:00:00,河南省,淮河,浉河,99.86,50201800,南湾,425,0
0,2023-04-22 08:00:00,河南省,淮河,小潢河,75.16,50202300,石山口,59,0
0,2023-04-22 14:00:00,河南省,淮河,青龙河,85.78,50202600,五岳,55,0
0,2023-04-21 08:00:00,河南省,淮河,田铺河,155.64,50203250,香山,46,0
0,2023-04-21 08:00:00,河南省,淮河,泼陂河,150.82,50203350,长洲河,10,0
0,2023-04-22 14:00:00,河南省,淮河,泼陂河,77.02,50203500,泼河,81,0
0,2023-04-22 14:00:00,湖北省,淮河,界河,233.39,50223150,花山,82,0
0,2023-04-21 08:00:00,河南省,淮河,小潢河,52.72,50225300,小龙山,10,0
0,2023-04-22 14:00:00,河南省,淮河,滚河,106.69,50300100,石漫滩,67,0
0,2023-04-22 08:00:00,河南省,淮河,汝河,107.82,50302010,板桥,135,0
0,2023-04-21 08:00:00,河南省,淮河,大沙河,150.35,50302150,火石山,4,0
0,2023-04-21 08:00:00,河南省,淮河,象河,109.24,50302180,霍庄,5,0
0,2023-04-21 08:00:00,河南省,淮河,黄溪河,116.65,50302190,老河,6,0
0,2023-04-22 08:00:00,河南省,淮河,汝河,52.07,50302400,宿鸭湖,161,0
0,2023-04-22 08:00:00,河南省,淮河,臻头河,110.39,50304900,薄山,168,0
0,2023-04-22 14:00:00,安徽省,淮河,史河,110.92,50500301,梅山,525,0
0,2023-04-22 14:00:00,河南省,淮河,灌河,96.89,50502400,鲇鱼山,175,0
0,2023-04-21 08:00:00,河南省,淮河,陶家河,100.87,50502950,铁佛寺,15,0
0,2023-04-22 08:00:00,河南省,淮河,颍河,221.33,50600300,白沙,73,0
0,2023-04-22 14:00:00,河南省,淮河,沙河,163.34,50603000,昭平台,98,0
0,2023-04-22 14:00:00,河南省,淮河,沙河,101.2,50603200,白龟山,196,0
0,2023-04-21 08:00:00,河南省,淮河,澎河,144.61,50604640,澎河,16,0
0,2023-04-21 08:00:00,河南省,淮河,马兰河,433.43,50604780,玉马,17,0
0,2023-04-22 14:00:00,河南省,淮河,澧河,148.68,50605800,孤石滩,33,0
0,2023-04-21 08:00:00,河南省,淮河,贾鲁河,145.1,50606500,尖岗,17,0
0,2023-04-21 08:00:00,河南省,淮河,贾峪河,0.0,50607300,常庄,0,0
0,2023-04-21 08:00:00,河南省,淮河,索河,0.0,50607400,丁店,0,0
0,2023-04-21 08:00:00,河南省,淮河,双洎河,321.4,50607740,李湾,7,0
0,2023-04-22 14:00:00,安徽省,淮河,淠河东源,177.33,50700901,磨子潭,0,0
0,2023-04-22 14:00:00,安徽省,淮河,淠河东源,117.07,50701001,佛子岭,0,0
0,2023-04-22 14:00:00,安徽省,淮河,淠河西源,109.24,50701301,响洪甸,497,0
0,2023-04-21 08:00:00,山东省,淮河,沂河,28.93,51100100,田庄水库,44,0
0,2023-04-21 08:00:00,山东省,淮河,沂河,174.19,51100300,跋山水库,181,0
0,2023-04-22 14:00:00,山东省,淮河,东汶河,171.7,51103400,岸堤水库,257,0
0,2023-04-22 14:00:00,山东省,淮河,浚河,182.95,51104700,唐村水库,42,0
0,2023-04-21 08:00:00,山东省,淮河,西皋河,188.38,51104800,昌里水库,18,0
0,2023-04-21 08:00:00,山东省,淮河,温凉河,143.12,51105200,许家崖水库,100,0
0,2023-04-22 14:00:00,江苏省,淮河,淋头河,25.27,51106500,阿湖水库站,5,0
0,2023-04-22 14:00:00,江苏省,淮河,骆马湖,23.05,51107800,骆马湖水库,846,0
0,2023-04-22 14:00:00,山东省,淮河,沭河,65.58,51110700,沙沟水库,24,0
0,2023-04-21 08:00:00,山东省,淮河,沭河,158.52,51111000,青峰岭水库,182,0
0,2023-04-22 14:00:00,江苏省,淮河,新沭河,23.47,51112101,石梁河水库,206,0
0,2023-04-22 14:00:00,江苏省,淮河,厚镇河,15.84,51114500,安峰山水库,39,0
0,2023-04-21 08:00:00,山东省,淮河,袁公河,151.36,51114600,小仕阳水库,51,0
0,2023-04-22 14:00:00,山东省,淮河,浔河,123.17,51114800,陡山水库,103,0
0,2023-04-21 08:00:00,山东省,淮河,资邱河,161.86,51124400,杨庄水库,3,0
0,2023-04-21 08:00:00,山东省,淮河,泗河,143.83,51206900,贺庄水库,22,0
0,2023-04-21 08:00:00,山东省,淮河,济河,147.08,51207700,龙湾套水库,24,0
0,2023-04-21 08:00:00,山东省,淮河,小沂河,119.76,51207800,尼山水库,33,0
0,2023-04-21 08:00:00,山东省,淮河,大沙河,104.42,51208300,西苇水库,34,0
0,2023-04-21 08:00:00,山东省,淮河,北沙河,102.55,51208400,马河水库,15,0
0,2023-04-22 08:00:00,山东省,淮河,城河,123.92,51208600,岩马水库,80,0
0,2023-04-21 08:00:00,山东省,淮河,西泇河,121.23,51209800,周村水库,17,0
0,2023-04-22 14:00:00,山东省,淮河,西泇河,73.14,51209900,会宝岭水库(南),80,0
0,2023-04-21 08:00:00,山东省,淮河,城河,117.18,51224000,户主水库,1,0
0,2023-04-21 08:00:00,山东省,淮河,付疃河,39.13,51300100,日照,114,0
0,2023-04-22 14:00:00,江苏省,淮河,青口河,30.59,51300601,小塔山水库,84,0
0,2023-04-22 14:00:00,湖北省,长江,长江,155.53,60106980,三峡,23149,8000
0,2023-04-22 14:00:00,重庆市,长江,大洪河,287.65,60512050,大洪河,56,31
0,2023-04-22 08:00:00,重庆市,长江,龙溪河,335.71,60512080,狮子滩,324,21
0,2023-04-22 08:00:00,重庆市,长江,龙河,457.88,60531770,石板水,42,3
0,2023-04-22 14:00:00,甘肃省,长江,白龙江,701.04,60706825,碧口水库,120,387
0,2023-04-22 14:00:00,贵州省,长江,乌江,730.78,60800520,乌江渡水电站,1061,0
0,2023-04-22 14:00:00,贵州省,长江,猫跳河,1230.716,60805700,红枫水库,227,0
0,2023-04-22 14:00:00,贵州省,长江,猫跳河,1191.22,60805809,百花水库,132,0
0,2023-04-22 14:00:00,湖北省,长江,郁江,1464.7,60811560,福宝山水库,4,0
0,2023-04-22 14:00:00,湖北省,长江,黄柏河,300.19,60900610,西北口水库,66,0
0,2023-04-22 14:00:00,湖北省,长江,玛瑙河,167.61,60903700,白河水库,8,0
0,2023-04-22 14:00:00,湖北省,长江,印河,145.76,60908800,跑马水库,22,0
0,2023-04-22 14:00:00,湖北省,长江,漳河,115.03,60911010,李家州,415,0
0,2023-04-22 14:00:00,湖北省,长江,漳河,115.03,60917010,烟墩,591,0
0,2023-04-22 14:00:00,湖北省,长江,花庙河,85.12,60918000,石子岭水库,9,0
0,2023-04-22 14:00:00,湖北省,长江,长江,76.04,60931200,鲁家港水库,12,0
0,2023-04-22 14:00:00,湖北省,长江,巩河,124.92,60938000,巩河水库,66,0
0,2023-04-22 14:00:00,湖北省,长江,清江,367.624,61002791,水布垭(坝上),2602,110
0,2023-04-22 14:00:00,湖北省,长江,清江,184.81,61003101,隔河岩(坝上),2108,386
0,2023-04-22 14:00:00,湖北省,长江,清江,79.06,61004710,高坝洲(坝上),377,52
0,2023-04-22 14:00:00,湖北省,长江,车坝河,719.41,61004950,车坝水库,21,0
0,2023-04-22 14:00:00,湖北省,长江,沮漳河,36.82,61013300,太湖港水库,30,0
0,2023-04-22 14:00:00,湖南省,长江,江华水,297.5,61103150,涔天河,724,3
0,2023-04-22 14:00:00,湖南省,长江,湘江,162.21,61103450,双牌,189,498
0,2023-04-22 14:00:00,湖南省,长江,舂陵水,127.14,61105650,欧阳海,212,545
0,2023-04-22 14:00:00,湖南省,长江,耒水,271.15,61108050,东江,6073,267
0,2023-04-22 08:00:00,湖南省,长江,攸水,154.95,61111500,酒埠江,123,29
0,2023-04-22 08:00:00,湖南省,长江,永乐江,227.9,61111750,青山垅,29,7
0,2023-04-22 08:00:00,湖南省,长江,涟水,89.07,61113550,水府庙,190,70
0,2023-04-22 08:00:00,湖南省,长江,沩水,148.02,61116200,黄材,39,2
0,2023-04-22 08:00:00,湖南省,长江,涧江,109.66,61140750,官庄,36,7
0,2023-04-22 14:00:00,湖南省,长江,资水,155.14,61201300,柘溪,1384,493
0,2023-04-22 14:00:00,湖南省,长江,沅水,95.2,61302350,五强溪,1428,1762
0,2023-04-22 14:00:00,湖南省,长江,酉水,191.65,61312550,凤滩,874,1177
0,2023-04-22 14:00:00,湖北省,长江,新峡河,524.26,61312950,新峡水库,21,0
0,2023-04-22 08:00:00,湖南省,长江,白洋河,81.8,61315100,黄石,208,16
0,2023-04-22 14:00:00,湖北省,长江,洈水,87.01,61501000,洈水水库,228,0
0,2023-04-22 14:00:00,湖北省,长江,界溪河,47.76,61501150,卷桥水库,3,0
0,2023-04-22 14:00:00,湖南省,长江,涔水,72.37,61504200,王家厂,0,0
0,2023-04-22 14:00:00,湖北省,长江,新河,118.45,61520250,北河水库,13,0
0,2023-04-22 08:00:00,湖南省,长江,新墙河,87.39,61534300,铁山,370,16
0,2023-04-22 14:00:00,湖北省,长江,富水,50.19,61606600,富水,527,0
0,2023-04-22 08:00:00,湖北省,长江,湄港,119.8,61607280,雨山水库,6,0
0,2023-04-22 08:00:00,湖北省,长江,宋家港,239.25,61607350,石门塘水库,0,0
0,2023-04-22 14:00:00,湖北省,长江,三溪河,63.15,61608180,王英,313,0
0,2023-04-21 08:00:00,湖北省,长江,泊漠河,51.79,61609500,院基寺,25,0
0,2023-04-21 08:00:00,湖北省,长江,泊漠河,48.03,61609510,泥河,9,0
0,2023-04-22 14:00:00,湖北省,长江,栗树河,57.06,61609700,梅店,42,0
0,2023-04-22 14:00:00,湖北省,长江,夏家河,47.46,61609810,夏家寺,146,0
0,2023-04-22 08:00:00,湖北省,长江,檀树岗河,106.08,61610700,檀树岗,31,0
0,2023-04-22 14:00:00,湖北省,长江,张家河,112.97,61610750,八角庙,9,0
0,2023-04-22 14:00:00,湖北省,长江,四马河,112.92,61610810,烟宝地,28,0
0,2023-04-22 14:00:00,湖北省,长江,火莲畈,77.49,61610900,火莲畈,7,0
0,2023-04-22 14:00:00,湖北省,长江,金沙河,66.3,61611010,金沙河,75,0
0,2023-04-21 08:00:00,湖北省,长江,跳石河,153.54,61612560,大河铺,7,0
0,2023-04-22 14:00:00,湖北省,长江,芭茅河,116.5,61612580,芭茅河,5,0
0,2023-04-22 14:00:00,湖北省,长江,阎家河,141.98,61612610,三河口,80,0
0,2023-04-22 14:00:00,湖北省,长江,白杲河,89.05,61613010,明山,81,0
0,2023-04-22 14:00:00,湖北省,长江,浮桥河,59.76,61614200,浮桥河,139,0
0,2023-04-22 14:00:00,湖北省,长江,杨家河,65.66,61614410,尾斗山,55,0
0,2023-04-21 08:00:00,湖北省,长江,沙河,94.9,61614600,黑石嘴,5,0
0,2023-04-22 14:00:00,湖北省,长江,沙河,74.17,61615000,道观河,45,0
0,2023-04-22 14:00:00,湖北省,长江,新昌河,287.49,61615810,天堂,61,0
0,2023-04-22 14:00:00,湖北省,长江,新昌河,247.41,61615820,天堂二级,10,0
0,2023-04-22 14:00:00,湖北省,长江,浠水,95.97,61617810,白莲河,381,0
0,2023-04-22 14:00:00,湖北省,长江,西河,236.86,61619298,张家嘴,47,0
0,2023-04-22 14:00:00,湖北省,长江,蕲水,113.53,61619410,大同,104,0
0,2023-04-22 14:00:00,湖北省,长江,蕲水,87.62,61619800,花园,46,0
0,2023-04-22 08:00:00,湖北省,长江,石门港,159.9,61625400,石门水库,11,0
0,2023-04-22 14:00:00,湖北省,长江,长河,170.09,61649400,跨马墩,16,0
0,2023-04-22 14:00:00,湖北省,长江,长河,169.1,61650000,凤凰关,11,0
0,2023-04-22 08:00:00,湖北省,长江,巴水,72.0,61651200,牛车河,55,0
0,2023-04-22 14:00:00,湖北省,长江,新桥河,44.81,61658300,鹞鹰岩,8,0
0,2023-04-22 14:00:00,湖北省,长江,雷溪河,80.89,61658400,黄河厂,4,0
0,2023-04-22 14:00:00,湖北省,长江,陆水,49.9,61705000,陆水水库,340,110
0,2023-04-22 14:00:00,湖北省,长江,鲤港,159.11,61706500,阁壁,4,0
0,2023-04-22 14:00:00,湖北省,长江,何家港,191.88,61707500,龙潭,5,0
0,2023-04-22 14:00:00,湖北省,长江,青山河,115.56,61708010,青山,243,0
0,2023-04-22 14:00:00,湖北省,长江,陆马河,26.17,61710900,三湖连江,50,0
0,2023-04-22 08:00:00,湖北省,长江,汀泗河,86.5,61711500,双石水库,9,0
0,2023-04-22 14:00:00,湖北省,长江,淦河,99.52,61712900,南川,55,0
0,2023-04-22 14:00:00,湖北省,长江,易家段河,422.08,61726000,百丈潭,3,0
0,2023-04-22 08:00:00,湖北省,长江,黄水河,84.43,61749000,四门楼水库,12,0
0,2023-04-22 14:00:00,陕西省,长江,汉江,394.83,61800850,石泉,65,380
0,2023-04-22 08:00:00,陕西省,长江,汉江,359.95,61800950,喜河,144,570
0,2023-04-22 14:00:00,陕西省,长江,汉江,317.69,61801250,安康库,1744,2727
0,2023-04-22 14:00:00,湖北省,长江,汉江,154.4,61802700,丹江口水库,13827,1540
0,2023-04-21 08:00:00,陕西省,长江,褒河,613.24,61806250,石门,51,10
0,2023-04-21 08:00:00,陕西省,长江,党水河,527.88,61808850,党河,18,2
0,2023-04-21 08:00:00,陕西省,长江,观音河,459.43,61809850,观音河,6,0
0,2023-04-22 08:00:00,陕西省,长江,岚河,493.34,61810550,蔺河口,80,16
0,2023-04-21 08:00:00,湖北省,长江,天惠河,323.52,61901300,土门,6,0
0,2023-04-22 14:00:00,湖北省,长江,堵河,232.84,61902580,黄龙滩,459,32
0,2023-04-21 08:00:00,湖北省,长江,竹溪河,492.9,61902740,竹溪河,10,1
0,2023-04-22 14:00:00,湖北省,长江,霍河,335.32,61905710,霍河,65,0
0,2023-04-21 08:00:00,湖北省,长江,茅塔河,255.2,61906950,茅塔河,1,0
0,2023-04-21 08:00:00,湖北省,长江,浪河,197.52,61908000,浪河店,11,0
0,2023-04-22 14:00:00,湖北省,长江,北河,137.61,61909010,潭口,24,0
0,2023-04-22 14:00:00,湖北省,长江,南河,150.15,61910310,南河,49,0
0,2023-04-21 08:00:00,湖北省,长江,小河,539.6,61914500,谭家湾,4,0
0,2023-04-22 14:00:00,湖北省,长江,红水河,112.68,61915600,红水河,21,0
0,2023-04-22 14:00:00,湖北省,长江,柳堰河,122.0,61915700,柳堰集,7,0
0,2023-04-22 14:00:00,湖北省,长江,莺河,130.62,61915980,莺河一库,62,0
0,2023-04-22 14:00:00,湖北省,长江,蛮河,138.35,61918010,三道河,59,0
0,2023-04-22 14:00:00,湖北省,长江,黑河,138.95,61919210,云台山,19,0
0,2023-04-21 08:00:00,湖北省,长江,仙居河,136.2,61919300,仙居河,9,0
0,2023-04-21 08:00:00,湖北省,长江,马家港,144.78,61919350,象河,5,0
0,2023-04-22 14:00:00,湖北省,长江,敖水,95.93,61919710,温峡口,191,0
0,2023-04-21 08:00:00,湖北省,长江,司马河,80.16,61919800,铜钱山,14,0
0,2023-04-21 08:00:00,湖北省,长江,马家河,274.0,61937600,马家河,3,0
0,2023-04-22 14:00:00,湖北省,长江,汉江,136.81,61940700,孟桥川,44,0
0,2023-04-22 14:00:00,湖北省,长江,迴龙河,107.46,61948500,回龙河,9,0
0,2023-04-22 14:00:00,湖北省,长江,西排子河,111.13,61949700,西排子河,111,0
0,2023-04-22 14:00:00,湖北省,长江,敖水,71.89,61959000,黄坡,32,0
0,2023-04-21 08:00:00,陕西省,长江,丹江,762.34,62000550,二龙山,33,2
0,2023-04-21 08:00:00,湖北省,长江,滔河,390.4,62007100,滔河,48,1
0,2023-04-22 14:00:00,河南省,长江,老灌河,282.52,62008500,石门,0,0
0,2023-04-22 14:00:00,河南省,长江,白河,169.01,62011000,鸭河口,332,0
0,2023-04-21 08:00:00,河南省,长江,流鸭河,229.66,62012050,辛庄,3,0
0,2023-04-21 08:00:00,河南省,长江,泗水河,156.34,62012660,冢岗庙,9,0
0,2023-04-21 08:00:00,河南省,长江,十二里河,141.73,62013750,兰营,1,0
0,2023-04-22 14:00:00,河南省,长江,赵河,215.0,62015300,赵湾,31,0
0,2023-04-21 08:00:00,河南省,长江,比河,177.11,62017000,华山,17,0
0,2023-04-22 08:00:00,河南省,长江,十八道河,182.56,62017200,宋家场,43,0
0,2023-04-21 08:00:00,河南省,长江,梁河,190.55,62017350,三山,5,0
0,2023-04-21 08:00:00,河南省,长江,丑河,131.32,62018200,虎山,10,0
0,2023-04-22 08:00:00,湖北省,长江,苍龙河,121.33,62018400,周桥,16,0
0,2023-04-22 08:00:00,湖北省,长江,沙河,196.98,62019350,石梯,39,0
0,2023-04-22 14:00:00,湖北省,长江,沙河,164.5,62019410,沙河,11,0
0,2023-04-22 08:00:00,湖北省,长江,沙河,141.18,62019450,吉河,14,0
0,2023-04-22 08:00:00,湖北省,长江,沙河,173.24,62019600,姚棚,6,0
0,2023-04-22 08:00:00,湖北省,长江,沙河,150.79,62019620,马安山,4,0
0,2023-04-22 08:00:00,陕西省,长江,银花河,131.64,62019800,洛峪*,19,0
0,2023-04-22 14:00:00,湖北省,长江,官沟河,85.86,62058450,官沟,15,0
0,2023-04-22 14:00:00,湖北省,长江,华阳河,136.82,62058700,华阳河,17,0
0,2023-04-22 14:00:00,湖北省,长江,熊河,121.08,62059200,熊河,83,0
0,2023-04-22 14:00:00,湖北省,长江,涢水,171.8,62200210,大洪山,82,0
0,2023-04-22 14:00:00,湖北省,长江,溠水,188.53,62202410,吴山,51,0
0,2023-04-22 14:00:00,湖北省,长江,溠水,113.54,62202610,黑屋湾,54,0
0,2023-04-22 14:00:00,湖北省,长江,封江口河,179.24,62203010,天河口,52,0
0,2023-04-22 14:00:00,湖北省,长江,封江口河,120.53,62203210,封江口,130,0
0,2023-04-22 14:00:00,湖北省,长江,澴水支流，晏家河,105.84,62203800,观音岩,50,0
0,2023-04-22 14:00:00,湖北省,长江,浆溪店河,104.35,62203810,先觉庙,122,0
0,2023-04-22 14:00:00,湖北省,长江,两河口河,116.27,62204210,两河口,4,0
0,2023-04-22 14:00:00,湖北省,长江,徐家河,69.01,62204810,徐家河,288,0
0,2023-04-21 08:00:00,湖北省,长江,涢水,70.87,62205100,清水河,10,0
0,2023-04-22 14:00:00,湖北省,长江,涢水支流，漳河,92.14,62205180,郑家河,38,0
0,2023-04-21 08:00:00,湖北省,长江,澴水东支上游,127.54,62205450,界牌,35,0
0,2023-04-22 08:00:00,湖北省,长江,澴水支流，胡家河,82.34,62205950,芳畈,22,0
0,2023-04-22 08:00:00,湖北省,长江,澴水支流，晏家河,66.75,62206420,金盆,6,0
0,2023-04-21 08:00:00,湖北省,长江,澴水支流，张家岗河,46.59,62206460,八汊洼,6,0
0,2023-04-22 14:00:00,湖北省,长江,界河,97.45,62206490,滑石冲,10,0
0,2023-04-22 14:00:00,湖北省,长江,寨子河,83.2,62207610,石门,25,0
0,2023-04-21 08:00:00,湖北省,长江,司马河,61.56,62207800,石龙,23,0
0,2023-04-21 08:00:00,湖北省,长江,天门河,59.79,62207900,吴岭,27,0
0,2023-04-22 14:00:00,湖北省,长江,鬼水,77.85,62208010,惠亭山,82,0
0,2023-04-22 14:00:00,湖北省,长江,大富水,107.8,62208800,高关,65,0
0,2023-04-22 08:00:00,湖北省,长江,大富水,54.14,62246400,短港,39,0
0,2023-04-22 14:00:00,江西省,长江流域,赣江,86.85,62301230,万安水库,408,1190
0,2023-04-22 14:00:00,江西省,长江流域,云亭水,149.44,62307750,老营盘水库,42,4
0,2023-04-22 14:00:00,江西省,长江流域,富田水,174.5,62308250,白云山水库,56,18
0,2023-04-22 14:00:00,江西省,长江流域,牛吼江,153.49,62309670,南车水库,74,27
0,2023-04-22 14:00:00,江西省,长江流域,泸水,166.87,62309880,社上水库,92,11
0,2023-04-22 14:00:00,江西省,长江流域,袁水,67.98,62311050,江口,272,140
0,2023-04-22 14:00:00,江西省,长江流域,尧市,169.58,62336900,飞剑潭一坝水库,21,4
0,2023-04-22 14:00:00,江西省,长江流域,丰水,76.2,62338580,紫云山水库,37,0
0,2023-04-22 14:00:00,江西省,长江流域,秀水,61.87,62338640,潘桥水库,23,0
0,2023-04-22 14:00:00,江西省,长江流域,苏溪,78.66,62340400,上游水库,79,5
0,2023-04-22 14:00:00,江西省,长江,乐安河,70.75,62504900,共库,44,0
0,2023-04-22 14:00:00,江西省,长江,修河,61.74,62512600,柘林,4080,231
0,2023-04-22 14:00:00,江西省,长江流域,修河,206.81,62514500,大塅水库,65,18
0,2023-04-22 14:00:00,江西省,长江,土塘水,64.46,62602300,大港水库,7,0
0,2023-04-22 14:00:00,江苏省,长江,句容河,49.31,62702501,北山水库(镇江),13,0
0,2023-04-22 14:00:00,湖北省,长江,荆竹河,61.58,62802010,荆竹,20,0
0,2023-04-22 14:00:00,湖北省,长江,垅坪河,62.19,62802100,垅坪,31,0
0,2023-04-22 14:00:00,湖北省,长江,古角河,60.25,62802210,古角,13,0
0,2023-04-22 14:00:00,安徽省,长江,长河,76.57,62802800,花凉亭,784,0
0,2023-04-22 14:00:00,湖北省,长江,戴文义河,38.52,62820500,仙人坝,11,0
0,2023-04-22 14:00:00,安徽省,长　江,杭埠河,62.39,62901300,龙河口(内),272,0
0,2023-04-22 14:00:00,安徽省,长江,南淝河,26.02,62902700,董铺,48,0
0,2023-04-22 14:00:00,安徽省,长江,青弋江,111.21,62905700,陈村,1238,0
0,2023-04-22 14:00:00,安徽省,长江,襄河,40.6,62915400,黄栗树,22,0
0,2023-04-22 14:00:00,安徽省,长江,清流河,31.76,62915800,沙河集,21,0
0,2023-04-22 14:00:00,浙江省,长江流域太湖区,南苕溪,22.21,63000600,青山水库,28,0
0,2023-04-22 14:00:00,浙江省,长江流域太湖区,余英溪,40.6,63003200,对河口水库,29,0
0,2023-04-22 14:00:00,浙江省,长江流域太湖区,西溪,73.97,63006800,赋石水库,65,0
0,2023-04-22 14:00:00,浙江省,长江流域太湖区,南溪,105.2,63008800,老石坎水库,18,0
0,2023-04-22 14:00:00,江苏省,太湖,大溪水库,11.27,63101401,大溪水库,19,0
0,2023-04-22 14:00:00,江苏省,太湖,沙河水库,16.89,63101701,沙河水库,21,0
0,2023-04-22 14:00:00,江苏省,太湖,厔溪,29.07,63101901,横山水库,21,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,富春江,23.16,70101500,富春江水库,452,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,乌溪江,114.83,70106200,黄坛口水库,78,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,铜山源,130.66,70106700,铜山源水库,79,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,东阳江,151.94,70107900,横锦水库,94,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,南江,198.41,70109700,南江水库,63,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,新安江,99.44,70112000,新安江水库,13185,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,开化江,87.76,70118880,石壁水库,35,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,陈蔡江,78.27,70119000,陈蔡水库,40,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,新昌江,118.61,70203600,长诏水库,65,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,南山江,111.25,70204500,南山水库,43,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,剡江,67.51,70300450,亭下水库,39,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,樟溪,58.6,70301600,皎口水库,44,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,县江,87.36,70302500,横山水库,25,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,始丰溪,171.02,70402900,里石门水库,91,0
0,2023-04-22 14:00:00,浙江省,浙闽台河流,逆溪,34.35,70404100,牛头山水库,59,0
