时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,STCD,站点编号,站点位置,站名站点类型,USFL,HN_NUM
2023-04-19T07:55:00.000Z,189.81,-,6,-,-,,-,NaN,431026,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201105,5,湘江,113.361262,湖南水文,25.543364,2023-04-14T05:10:24.000Z,WMHD,滁水,,,611G3240,郴州市汝城县文明瑶族乡沙洲村,文明河道,ZZ,1,1
2023-04-19T08:00:00.000Z,27.30,-,6,-,-,,-,NaN,433130,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,109.412778,湖南水文,29.5,2023-04-14T05:11:32.000Z,TJQHD,酉水,,,613H0711,湘西州龙山县华塘街道办事处官渡社区,团结桥河道,ZZ,1,3
2023-04-19T08:00:00.000Z,30.62,-,,-,-,,-,NaN,430121,长沙水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.096,湖南水文,28.169,2023-04-14T05:11:44.000Z,GSZ,浏渭河,,,611H1833,长沙市长沙县黄兴镇,敢胜垸,ZZ,1,1
2023-04-19T08:00:00.000Z,136.82,-,6,-,-,,-,NaN,430224,株洲,水文,201310,长江,中小河流,-,,,假定,0.0,201305,3,湘江,113.74625,湖南水文,26.967,2023-04-14T05:12:21.000Z,ZZ,洲陂,,0,611E1900,株洲市茶陵县火田镇洲陂村,洲陂,ZZ,1,1
2023-04-19T08:00:00.000Z,220.40,-,5,-,-,,-,NaN,431228,怀化水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,202005,5,沅水,109.84081,湖南水文,27.538245,2023-04-14T05:11:06.000Z,cnpbx,舞水,1.0,,613H1621,怀化市芷江县公坪镇公坪社区,长泥坪坝(下),ZZ,1,3
2023-04-19T08:00:00.000Z,62.08,-,,-,-,,-,NaN,430922,益阳,水文,,长江,中小河流,218,17.0,,85基准,,201601,3,资水,111.956667,湖南水文,28.471944,2023-04-14T05:12:13.000Z,ZZ,沾溪,,,612E2790,益阳市桃江县鸬鹚渡镇,鸬鹚,ZQ,1,2
2023-04-19T08:00:00.000Z,79.56,-,6,-,-,,-,NaN,430423,衡阳,水文,201310,长江,中小河流,226,89.0,,黄海,0.0,201304,3,湘江,112.520444,湖南水文,27.375444,2023-04-14T05:12:40.000Z,LZ,涓水,,,611E2360,衡阳市衡山县新桥镇隆资村,隆资,ZZ,1,1
2023-04-19T08:00:00.000Z,96.60,2.67,,-,-,,-,NaN,430923,益阳,水文,,长江,中小河流,115,3.4,,85基准,,201605,3,资水,111.221667,湖南水文,28.3975,2023-04-14T05:11:28.000Z,MZ,柳溪,,,612E2460,益阳市安化县东坪镇吴合村,木子,ZQ,1,2
2023-04-19T08:00:00.000Z,28.05,-,5,-,-,,-,NaN,430603,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.321667,湖南水文,29.569444,2023-04-14T05:12:33.000Z,QSH,鸭栏河,,,615H0016,岳阳市云溪区文桥镇臣山村,青山湖,ZZ,1,5
2023-04-19T08:00:00.000Z,223.47,-,6,-,-,,-,NaN,430523,邵阳,水文,,长江,中小河流,4517,6.8,,黄海,,201605,3,资水,111.273833,湖南水文,26.982667,2023-04-14T05:11:35.000Z,TDKFSZ,夫夷水,,,61203730,邵阳市邵阳县塘渡口镇自来水厂,塘渡口附属站,ZZ,1,2
2023-04-19T08:00:00.000Z,46.71,-,5,-,-,,-,NaN,431025,郴州水利(山洪),山洪,201301,珠江,山洪预警,-,,,黄海,,201105,5,北江,112.696917,湖南水文,25.324417,2023-04-14T05:12:34.000Z,FSX,武江,,,810G0080,郴州市临武县汾市镇汾市新桥,汾市乡,ZZ,1,8
2023-04-19T08:00:00.000Z,51.11,-,,-,-,,-,NaN,430182,长沙,水文,201708,长江,防汛站,-,,,黄海,0.0,201701,4,湘江,112.529639,湖南水文,28.208694,2023-04-14T05:11:23.000Z,ZZ,沩水,,1,611F1950,长沙市宁乡市白马桥街道珍洲村,珍洲,ZZ,1,1
2023-04-19T08:00:00.000Z,217.59,-,6,-,-,,-,NaN,431129,永州水利(山洪),山洪,201201,长江,山洪预警,3325,215.0,,黄海,,201105,5,湘江,111.595556,湖南水文,25.184722,2023-04-14T05:12:09.000Z,ZS,湘江,,,611G0230,永州市江华县沱江镇沱江大桥上游约200米,豸山,ZZ,1,1
2023-04-19T08:00:00.000Z,190.42,-,,-,-,,-,NaN,431222,怀化,水文,,长江,中小河流,108,40.0,,假定,,201512,3,沅水,110.642694,湖南水文,28.445222,2023-04-14T05:10:33.000Z,MDZ,牧马溪,,,613E2530,怀化市沅陵县马底驿乡黑洞溪村,马底驿,ZQ,1,3
2023-04-19T08:00:00.000Z,32.08,-,,-,-,,-,NaN,430121,长沙水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.078,湖南水文,28.275,2023-04-14T05:11:38.000Z,TJZ,捞刀河,,,611H1834,长沙市长沙县星沙镇,团结垸,ZZ,1,1
2023-04-19T07:25:00.000Z,37.95,-,5,-,-,,-,NaN,430702,常德,水文,201804,长江,防汛站,-,0.2,-1.907,吴淞(黄海),,201801,4,沅水,111.599172,湖南水文,29.038858,2023-04-14T05:12:34.000Z,HFZN,渐水,,1,613F2001,常德市武陵区平山路与306省道交叉口附近,河洑闸(内),ZZ,1,3
2023-04-19T07:10:00.000Z,24.12,-,5,-,-,,-,NaN,430423,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201209,5,湘江,112.8105,湖南水文,27.13525,2023-04-14T05:12:21.000Z,LYGLQC,龙阴港,,,611H1203,衡阳市衡山县永和乡龙桥村,龙荫港龙乔村,ZZ,1,1
2023-04-19T08:00:00.000Z,89.40,116,,-,-,,-,NaN,430181,长沙,水文,,长江,中小河流,782,30.0,,85基准,,201501,3,湘江,113.835,湖南水文,28.309722,2023-04-14T05:11:51.000Z,YX,大溪河,,,611E2785,长沙市浏阳市沿溪镇花园村,沿溪,ZQ,1,1
2023-04-19T08:00:00.000Z,32.17,-,,-,-,,-,NaN,430121,长沙水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.115,湖南水文,28.288,2023-04-14T05:10:52.000Z,HLZ,捞刀河,,,611H1835,长沙市长沙县黄花镇,回龙垸,ZZ,1,1
2023-04-19T08:00:00.000Z,48.46,-,5,-,-,,-,NaN,430922,益阳,水文,201310,长江,中小河流,243,8.3,,85基准,,201304,3,资水,111.961389,湖南水文,28.521667,2023-04-14T05:10:20.000Z,ZX,沾溪,,,612E2800,益阳市桃江县沾溪镇双塘村廖家组,沾溪,ZZ,1,2
2023-04-19T08:00:00.000Z,153.82,2.4,6,-,-,,-,NaN,431322,娄底,水文,,长江,中小河流,132,,,假定,,201508,3,资水,111.356667,湖南水文,28.076389,2023-04-14T05:11:39.000Z,BX,白溪,,,612E1940,娄底市新化县白溪镇吴家台村,白溪,ZQ,1,2
2023-04-19T08:00:00.000Z,239.99,-,4,-,-,,-,NaN,430521,邵阳,水文,201804,长江,防汛站,-,,,假定,,201805,4,资水,111.732778,湖南水文,27.242222,2023-04-14T05:12:10.000Z,ZY,邵水,,,612F0140,邵阳市邵东市金龙大道与东风西路交叉口西南侧,昭阳,ZZ,1,2
2023-04-19T07:42:58.000Z,243.67,-,,-,-,,-,NaN,430524,邵阳水利(山洪),山洪,201301,长江,山洪预警,-,,,黄海,,201209,5,资水,111.023389,湖南水文,27.111806,2023-04-14T05:10:54.000Z,XC,资水,,,612H0414,邵阳市隆回县桃洪镇,县城,ZZ,1,2
2023-04-19T08:00:00.000Z,428.73,-,5,-,-,,-,NaN,430527,邵阳,水文,201805,长江,防汛站,-,,,85基准,,201805,3,资水,110.34,湖南水文,26.771111,2023-04-14T05:11:36.000Z,WFQ,蓼水,,,612F0650,邵阳市绥宁县武阳镇,万福桥,ZZ,1,2
2023-04-19T08:00:00.000Z,29.82,-,,-,-,,-,NaN,430104,长沙,水文,,长江,防汛站,780,2.0,,85基准,,201810,4,湘江,112.928722,湖南水文,28.14025,2023-04-14T05:12:24.000Z,FS,靳江河,,,611F1801,长沙市岳麓区医药职业中专学校,丰顺,ZZ,1,1
2023-04-19T08:00:00.000Z,30.09,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,资水,112.518526,湖南水文,28.522431,2023-04-14T05:12:09.000Z,ZGQZN,兰溪河,,,612F1021,益阳市赫山区,斋公桥闸(内),ZZ,1,2
2023-04-19T08:00:00.000Z,29.11,-,6,-,-,,-,NaN,430624,岳阳,水文,201904,长江,防汛站,94520,,,吴淞,,201904,4,洞庭湖,112.506306,湖南水文,28.656444,2023-04-14T05:11:26.000Z,MJK,资水洪道北支,,1,615F0311,岳阳市湘阴县南湖洲镇毛角口村,毛角口,ZZ,1,5
2023-04-19T08:00:00.000Z,30.05,-,,-,-,,-,NaN,430903,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,资水,112.518526,湖南水文,28.522431,2023-04-14T05:11:29.000Z,ZGQZW,兰溪河,,,612F1022,益阳市赫山区,斋公桥闸(外),ZZ,1,2
2023-04-19T08:00:00.000Z,199.81,-,6,-,-,,-,NaN,430421,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201310,5,湘江,112.374306,湖南水文,27.145389,2023-04-14T05:11:35.000Z,SHSZ,蒸水,,,611H1137,衡阳市衡阳县三湖镇檀山村,三湖水闸,ZZ,1,1
2023-04-19T08:00:00.000Z,33.86,-,4,-,-,,-,NaN,430922,益阳,水文,,长江,防汛站,-,,,,,201908,4,资水,112.111232,湖南水文,28.547021,2023-04-14T05:11:29.000Z,QFT,资水,,,612F1120,益阳市桃江县浮邱山乡泉峰滩村,泉峰滩,ZZ,1,2
2023-04-19T08:00:00.000Z,32.91,-,6,-,-,,-,NaN,430112,长沙水利(山洪),山洪,,长江,山洪预警,110,,,黄海,,201209,5,湘江,112.916111,湖南水文,28.373889,2023-04-14T05:11:23.000Z,FSZ,石渚河,,,611H1910,长沙市望城区丁字镇翻身垸堤委会,翻身垸,ZZ,1,1
2023-04-19T07:00:00.000Z,176.09,-,5,-,-,,-,NaN,431381,娄底水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201101,5,资水,111.461972,湖南水文,27.645,2023-04-14T05:12:03.000Z,LB,资水,,,612G0400,娄底市冷水江市沙塘湾街道办事处炉埠村,炉埠,ZZ,1,2
2023-04-19T08:00:00.000Z,43.09,-,4,-,-,,-,NaN,430381,湘潭,水文,201905,长江,防汛站,-,,,,,201905,4,湘江,112.507195,湖南水文,27.70105,2023-04-14T05:11:28.000Z,JXQ,涟水,,,61113805,湘潭市湘乡市昆仑桥办事处江岸村,建新桥,ZZ,1,1
2023-04-19T08:00:00.000Z,0.01,-,6,-,-,,-,NaN,430321,湘潭水利(山洪),山洪,201301,长江,山洪预警,-,,,假定,,201203,5,湘江,112.729167,湖南水文,27.796944,2023-04-14T05:12:00.000Z,ST,涟水,,,611H2559,湘潭市湘潭县石潭镇涟滨村撇洪渠入河口,石潭,ZZ,1,1
2023-04-19T08:00:00.000Z,1.44,-,5,-,-,,-,NaN,433122,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,沅水,110.000556,湖南水文,28.018333,2023-04-14T05:11:10.000Z,DZHD,浦溪,,,613H0107,湘西州泸溪县达岚镇社区,达岚河道,ZZ,1,3
2023-04-19T08:00:00.000Z,145.57,-,,-,-,,-,NaN,430821,张家界,水文,,长江,中小河流,123,9.3,,85基准,,201508,3,澧水,110.9675,湖南水文,29.552778,2023-04-14T05:12:32.000Z,TJP,石厂河,,,614E2070,张家界市慈利县通津铺镇锁坪村,通津铺,ZQ,1,4
2023-04-19T08:00:00.000Z,28.46,-,4,-,-,,-,NaN,430112,长沙水利(山洪),山洪,,长江,山洪预警,130,,,黄海,,201209,5,湘江,112.826111,湖南水文,28.408056,2023-04-14T05:11:47.000Z,SZZ,湘江,,,611H1911,长沙市望城区丁字镇石渚垸堤委会,石渚垸,ZZ,1,1
2023-04-19T08:00:00.000Z,137.39,24.5,,-,-,,-,NaN,430181,长沙,水文,,长江,中小河流,180,93.0,,85基准,,201501,3,湘江,113.933333,湖南水文,28.056944,2023-04-14T05:11:09.000Z,WJS,南川河,,,611E2185,长沙市浏阳市文家市镇丘家桥村,文家市,ZQ,1,1
2023-04-19T08:00:00.000Z,29.38,-,4,-,-,,-,NaN,430624,岳阳,水文,,长江,防汛、航运站,-,,,黄海,,202110,4,洞庭湖,112.6067,湖南水文,28.745,2023-04-14T05:11:47.000Z,YPT,资水,,,615F0312,岳阳市湘阴县湘滨镇易婆塘村,易婆塘,ZZ,1,5
2023-04-19T08:00:00.000Z,170.71,-,,-,-,,-,NaN,431003,郴州,水文,201310,长江,中小河流,126,,,假定,0.0,201401,3,湘江,113.152109,湖南水文,25.801073,2023-04-14T05:11:55.000Z,SZY,东河,,1,611E1480,郴州市苏仙区白露塘镇柿竹园村,柿竹园,ZZ,1,1
2023-04-19T08:00:00.000Z,30.24,-,6,-,-,,-,NaN,430112,长沙水利(山洪),山洪,,长江,山洪预警,267,,,黄海,,201209,5,湘江,112.656944,湖南水文,28.49,2023-04-14T05:11:10.000Z,TTH,湘江,,,611H1914,长沙市望城区乔口镇团头湖村,团头湖,ZZ,1,1
2023-04-19T08:00:00.000Z,250.10,-,4,-,-,,-,NaN,430528,邵阳,水文,201601,长江,中小河流,370,10.3,,假定,,201601,3,资水,111.159722,湖南水文,26.766944,2023-04-14T05:11:29.000Z,GQ,双江,,,612E1420,邵阳市新宁县回龙镇官桥村,官桥,ZQ,1,2
2023-04-19T08:00:00.000Z,31.76,-,6,-,-,,-,NaN,430781,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201312,5,洞庭湖,111.897,湖南水文,29.561056,2023-04-14T05:11:48.000Z,XZSZ,澧水洪道,,,615H1302,常德市津市市新洲镇新洲上垸,新洲上垸,ZZ,1,5
2023-04-19T08:00:00.000Z,72.93,-,,-,-,,-,NaN,430421,衡阳,水文,201310,长江,中小河流,256,18.0,,85基准,0.0,201304,3,湘江,112.258139,湖南水文,27.028778,2023-04-14T05:10:41.000Z,YZ,演陂水,,,611E1200,衡阳市衡阳县演陂镇车站村,演陂,ZZ,1,1
2023-04-19T08:00:00.000Z,41.75,-,,-,-,,-,NaN,430181,长沙水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,201209,5,湘江,113.313056,湖南水文,28.033056,2023-04-14T05:11:47.000Z,ZTYL,浏渭河,,,611H2032,长沙市浏阳市镇头西区毛巾厂电站,镇头,ZZ,1,1
2023-04-19T08:00:00.000Z,38.62,19.1,5,-,-,,-,NaN,430182,长沙,水文,,长江,中小河流,310,20.0,,85基准,,201401,3,湘江,112.716667,湖南水文,28.0,2023-04-14T05:12:24.000Z,JH,靳江河,,0,611E2730,长沙市宁乡市道林镇,金花,ZQ,1,1
2023-04-19T08:00:00.000Z,155.10,-,6,-,175.26,2011-11-06T16:00:00.000Z,-,-20.16,500237,万州分中心,,195104,长江,长江委水文,994851,,,吴淞,,195104,1,长江干流,109.866111,长江委水文,31.070278,2019-10-29T10:09:42.000Z,WS,长江,,,60106600,重庆市巫山县,巫山,ZZ,1,6
2023-04-19T08:00:00.000Z,54.93,11.428,6,-,-,,-,NaN,430181,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,113.345278,湖南水文,27.934444,2023-04-14T05:12:00.000Z,GQ,涧江,,,611F2000,长沙市浏阳市官桥镇九龙村,官桥,ZQ,1,1
2023-04-19T08:00:00.000Z,184.49,-,4,-,-,,-,NaN,431322,娄底水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201201,5,资水,111.17,湖南水文,27.77,2023-04-14T05:12:40.000Z,LGDZ,大洋江,,,612H5025,娄底市新化县炉观镇炉观电站,炉观电站,ZZ,1,2
2023-04-19T07:40:00.000Z,149.53,-,4,-,-,,-,NaN,433122,湘西,水文,,长江,中小河流,214,,,85基准,,201606,3,沅水,109.989722,湖南水文,27.961111,2023-04-14T05:11:58.000Z,SLP,太平溪,,,613E0930,湘西州泸溪县石榴坪乡石榴坪村,石榴坪,ZQ,1,3
2023-04-19T08:00:00.000Z,32.39,-,5,-,-,,-,NaN,430112,长沙水利(山洪),山洪,,长江,山洪预警,140,,,黄海,,201209,5,湘江,112.868056,湖南水文,28.331944,2023-04-14T05:12:31.000Z,TFZ,湘江,,,611H1907,长沙市望城区星城镇同福垸堤委会,同福垸,ZZ,1,1
2023-04-19T08:00:00.000Z,80.56,-,4,-,-,,-,NaN,430426,衡阳,水文,,长江,中小河流,508,21.0,,85基准,0.0,201603,3,湘江,112.208111,湖南水文,26.65975,2023-04-14T05:12:33.000Z,JQ,白河,,0,611E0610,衡阳市祁东县金桥镇官山村,金桥,ZQ,1,1
2023-04-19T08:00:00.000Z,155.34,-,6,-,175.75,2014-10-29T16:00:00.000Z,-,-20.41,500101,万州分中心,,1952,长江,长江委水文,974881,,,吴淞,,1952,1,长江干流,108.416667,长江委水文,30.75,2019-10-29T10:09:38.000Z,WXE,长江,,,60106000,重庆市万州区,万县(二),ZQ,1,6
2023-04-19T08:00:00.000Z,198.55,-,5,-,-,,-,NaN,431281,怀化,水文,201310,长江,中小河流,258,17.0,,假定,0.0,201306,3,沅水,110.136111,湖南水文,27.115556,2023-04-14T05:11:58.000Z,LCT,公溪河,,,613E1060,怀化市洪江市龙船塘瑶族乡龙船塘村,龙船塘,ZZ,1,3
2023-04-19T08:00:00.000Z,30.55,-,5,-,-,,-,NaN,430624,岳阳,水文,201806,长江,防汛站-内湖人工,-,,,,,201805,4,湘江,112.706637,湖南水文,28.630273,2023-04-14T05:11:52.000Z,XQSZN,烂泥湖撇洪河,,,615F0300,岳阳市湘阴县,新泉寺闸(内),ZZ,1,1
2023-04-19T08:00:00.000Z,30.37,-,6,-,-,,-,NaN,430903,益阳水利(山洪）,山洪,202005,长江,山洪预警,-,,,,,202005,5,湘江,112.5302,湖南水文,28.4824,2023-04-14T05:10:54.000Z,KXT,围山渠,,,611H2730,益阳市赫山区泉交河镇奎星塔电排,奎星塔,ZZ,1,1
2023-04-19T08:00:00.000Z,30.37,-,4,-,-,,-,NaN,430722,常德,水文,,长江,中小河流,-,,,假定,0.0,201301,3,洞庭湖,112.034833,湖南水文,28.797111,2023-04-14T05:11:20.000Z,NYZ,南湖撇洪河,,0,615E1140,常德市汉寿县岩汪湖镇南阳嘴村,南阳嘴,ZQ,1,5
2023-04-19T08:00:00.000Z,174.52,-,5,-,-,,-,NaN,431224,怀化,水文,,长江,中小河流,180,20.0,,假定,,201509,3,沅水,110.628722,湖南水文,27.999167,2023-04-14T05:11:58.000Z,GYG,三都河,,,613E1300,怀化市溆浦县观音阁镇观音阁村,观音阁,ZQ,1,3
2023-04-19T08:00:00.000Z,353.96,98,,-,-,,-,NaN,520628,铜仁水文,贵州水文,201201,长江,贵州水文,896,122.0,,黄海,,201103,2,沅水,109.12,贵州水文,28.1,2019-10-29T10:09:54.000Z,STS,松桃河,90.0,1,61314030,贵州省铜仁市松桃县东城新区滨江花园C,松桃(三),ZQ,1,3
2023-04-19T08:00:00.000Z,225.45,-,4,-,-,,-,NaN,433101,湘西,水文,201310,长江,中小河流,480,36.2,,黄海,0.0,201305,3,沅水,109.592222,湖南水文,28.323056,2023-04-14T05:11:13.000Z,AZP,峒河,315.0,1,613E1590,湘西州吉首市矮寨镇矮寨村,矮寨坡,ZZ,1,3
2023-04-19T08:00:00.000Z,182.31,-,,-,-,,-,NaN,431023,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.048128,湖南水文,26.183465,2023-04-14T05:11:59.000Z,YXHD,耒水,,,611H0617,郴州市永兴县便江街道塘门口村原政府所在,永兴河道,ZZ,1,1
2023-04-19T08:00:00.000Z,135.11,-,6,-,-,,-,NaN,433125,湘西,水文,201310,长江,中小河流,388,8.0,,黄海,0.0,201305,3,沅水,109.7225,湖南水文,28.793611,2023-04-14T05:11:21.000Z,ZX,泗溪河,225.0,1,613E2140,湘西州保靖县迁陵镇泗溪村,泗溪,ZZ,1,3
2023-04-19T08:00:00.000Z,143.30,-,6,-,-,,-,NaN,431226,怀化水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201204,5,沅水,109.798611,湖南水文,27.863056,2023-04-14T05:11:47.000Z,JJDQ,辰水,,,613H1415,怀化市麻阳县高村镇锦江大桥,锦江大桥,ZZ,1,3
2023-04-19T08:00:00.000Z,97.59,753,,-,-,,-,NaN,431102,永州,水文,201310,长江,中小河流,12172,3.0,,黄海,0.0,201501,3,湘江,111.607618,湖南水文,26.218767,2023-04-14T05:10:08.000Z,LZM,潇水,,1,611E0480,永州市零陵区朝阳街道,柳子庙,ZZ,1,1
2023-04-18T18:00:00.000Z,41.95,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,112.989722,湖南水文,28.931667,2023-04-14T05:12:07.000Z,SBZ,汨罗江,,,615H0510,岳阳市汨罗市白塘镇白塘村,松柏垸,ZZ,1,5
2023-04-19T08:00:00.000Z,303.99,-,4,-,-,,-,NaN,433127,湘西,水文,,长江,中小河流,364,,,85基准,,201601,3,沅水,109.933889,湖南水文,29.068333,2023-04-14T05:12:27.000Z,DJ,牛路河,,,613E2160,湘西州永顺县吊井乡吊井村,吊井,ZQ,1,3
2023-04-19T08:00:00.000Z,164.60,-,6,-,-,,-,NaN,431281,怀化水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,201903,5,沅水,109.830306,湖南水文,27.204194,2023-04-14T05:10:56.000Z,SWMT,沅水,,,613H1905,怀化市洪江市沙湾乡沙湾社区,沙湾码头,ZZ,1,3
2023-04-19T08:00:00.000Z,88.22,-,,-,-,,-,NaN,360322,宜春水文局,,201111,长江,江西水文,45,,,黄海,,201111,5,湘江,113.7624,江西水文,27.7249,2020-05-22T02:22:55.000Z,CP,荷尧水,,0,61136650,江西省萍乡市上栗县长平乡,长平,ZZ,1,1
2023-04-19T08:00:00.000Z,244.61,-,6,-,-,,-,NaN,431228,怀化水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,202005,5,沅水,109.646632,湖南水文,27.48926,2023-04-14T05:10:46.000Z,mtxbx,舞水,2.0,,613H1617,怀化市芷江县芷江镇桃花溪村,蟒塘溪坝(下),ZZ,1,3
2023-04-19T08:00:00.000Z,61.11,-,,-,-,,-,NaN,360313,宜春水文局,,,长江,江西水文,-,,,,,,5,湘江,113.722777,江西水文,27.706111,2020-05-22T02:22:55.000Z,LTW,荷尧水,,0,61136615,江西省萍乡市湘东区荷尧镇骆驼湾水电站,骆驼湾,ZZ,1,1
2023-04-19T08:00:00.000Z,27.03,-,6,-,-,,-,NaN,430921,益阳,水文,,长江,中小河流,-,37.0,,85基准,,201601,3,四口,112.38,湖南水文,29.362778,2023-04-14T05:11:07.000Z,NZ,南茅河,,,615E1450,益阳市南县南洲镇兴盛路立交桥下,南洲,ZQ,1,8
2023-04-19T08:00:00.000Z,29.84,793.74,,-,-,,-,NaN,430105,长沙,水文,,长江,防汛站,4657,1.7,,85基准,,201810,4,湘江,112.988167,湖南水文,28.24225,2023-04-14T05:12:00.000Z,SJZ,浏渭河,,,611F1804,长沙市开福区伍家岭街道陈家湖社区,三角洲,ZQ,1,1
2023-04-19T08:00:00.000Z,30.39,-,5,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,111.839111,湖南水文,28.945861,2023-04-14T05:10:57.000Z,PHHSZ,南湖撇洪河,,,615H0906,常德市汉寿县新兴乡盘湖昏电排,盘湖昏水闸,ZZ,1,5
2023-04-19T08:00:00.000Z,0.62,3.4,4,-,3.25,1979-06-26T16:00:00.000Z,-,-2.63,431224,怀化,水文,,长江,基本站,31,2.6,513.925,冻结(黄海),,196001,1,沅水,110.516667,湖南水文,27.4,2023-04-14T05:10:47.000Z,HBQ,横板桥河,,0,61309200,怀化市溆浦县龙潭镇横板桥村,横板桥,ZQ,1,3
2023-04-19T08:00:00.000Z,185.00,11.7,6,-,-,,-,NaN,431124,永州,水文,,长江,中小河流,178,16.0,,黄海,,201607,3,湘江,111.532496,湖南水文,25.514167,2023-04-14T05:12:37.000Z,YJ,濂溪河,,,611E0405,永州市道县营江乡芒头寨村,营江,ZQ,1,1
2023-04-19T07:55:00.000Z,0.62,-,4,-,-,,-,NaN,433122,湘西水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,沅水,109.914722,湖南水文,27.983889,2023-04-14T05:11:34.000Z,HSZSW,太平溪,,,613G1475,湘西州泸溪县合水镇政府办公楼,合水镇(水位),ZZ,1,3
2023-04-19T01:00:00.000Z,47.89,-,6,-,-,,-,NaN,430725,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,沅水,111.34525,湖南水文,28.702,2023-04-14T05:11:33.000Z,CX,澄溪,,,613H2210,常德市桃源县郑家驿镇郑驿村,澄溪,ZZ,1,3
2023-04-19T08:00:00.000Z,42.00,-,6,-,-,,-,NaN,430181,长沙水利(山洪),山洪,,长江,山洪预警,-,,,黄海,,201209,5,湘江,113.27,湖南水文,28.22,2023-04-14T05:10:40.000Z,YAYL,捞刀河,,,611H2033,长沙市浏阳市永安镇永安供水公司提水泵站,永安,ZZ,1,1
2023-04-19T08:00:00.000Z,125.05,0,,-,-,,-,NaN,431028,郴州,水文,,长江,中小河流,185,20.0,,85基准,,201606,3,湘江,113.383889,湖南水文,26.488333,2023-04-14T05:12:24.000Z,ZS,莲花江,,,611E1998,郴州市安仁县竹山乡连源村,竹山,ZQ,1,1
2023-04-19T08:00:00.000Z,31.38,-,,-,-,,-,NaN,430182,长沙,水文,,长江,防汛站,2300,17.0,,85基准,,201810,4,湘江,112.671556,湖南水文,28.339083,2023-04-14T05:11:49.000Z,XM,沩水,,,611F1951,长沙市宁乡市新民垸防汛大楼南70米,新民,ZZ,1,1
2023-04-19T07:42:26.000Z,40.66,-,,-,-,,-,NaN,430212,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,112.991472,湖南水文,27.444167,2023-04-14T05:10:51.000Z,WSW,王十万港,,,611H1500,株洲市渌口区王十万乡王十万村,王十万,ZZ,1,1
2023-04-19T08:00:00.000Z,99.26,-,5,-,-,,-,NaN,431024,郴州,水文,,长江,防汛站,-,,,,,,4,湘江,112.368719,湖南水文,25.571766,2023-04-14T05:11:32.000Z,JHQD,舂陵水,,0,61106101,郴州市嘉禾县车头镇车头村,嘉禾渠道,ZZ,1,1
2023-04-19T08:00:00.000Z,187.87,-,,-,-,,-,NaN,431281,五凌电力,水利,,长江,五凌电力,-,,,,,,4,沅水,109.63083,贵州水文,27.12861,2019-10-25T07:32:46.000Z,TK,沅水,,,WL000001,五凌公司,托口尾水位(五),ZZ,1,3
