流域,站点编号,行政区,河名,站名,时间,水位(米),流量(米3/秒),警戒水位(米)
长江,61402400,湖南省,渫水,皂市(二),2023-04-17 14:00:00,75.63,61,0.0
长江,61500300,湖北省,松滋河(西支),新江口,2023-04-17 14:00:00,35.66,135,44.0
长江,61501200,湖北省,松滋河(东支),沙道观(二),2023-04-17 14:00:00,34.0,0,44.0
长江,61501500,湖北省,虎渡河,弥陀寺(二),2023-04-17 14:00:00,31.9,0,43.0
长江,61501600,湖北省,虎渡河,黄山头(闸上),2023-04-17 14:00:00,31.85,0,39.0
长江,61501601,湖北省,虎渡河,黄山头(闸下),2023-04-17 14:00:00,30.43,0,38.0
长江,61501800,湖北省,安乡河,藕池(康三),2023-04-17 14:00:00,31.89,0,38.5
长江,61502200,湖北省,藕池河,藕池(管),2023-04-17 14:00:00,28.59,0,38.5
长江,61503010,湖南省,藕池河(北支),南县(罗文窖),2023-04-17 14:00:00,26.01,0,35.5
长江,61503800,湖南省,澧水,石龟山,2023-04-17 14:00:00,29.59,191,38.5
长江,61505000,湖南省,松滋河(西支),官垸,2023-04-17 14:00:00,30.14,0,39.5
长江,61505300,湖南省,松滋河(中支),自治局(三),2023-04-17 14:00:00,29.69,0,39.0
长江,61505900,湖南省,松虎合流,安乡,2023-04-17 14:00:00,29.41,200,37.0
长江,61506500,湖南省,沅江,牛鼻滩,2023-04-17 14:00:00,30.79,0,0.0
长江,61506600,湖南省,沅江,周文庙,2023-04-17 14:00:00,30.02,0,36.0
长江,61507600,湖南省,西洞庭湖湖口(北端),南咀,2023-04-17 14:00:00,28.82,527,34.0
长江,61507800,湖南省,西洞庭湖湖口(南端),小河咀,2023-04-17 14:00:00,28.96,1870,34.0
长江,61508000,湖南省,草尾河,草尾,2023-04-17 14:00:00,28.69,841,34.5
长江,61508400,湖南省,万子湖,沅江(二),2023-04-17 14:00:00,28.95,0,33.5
长江,61508600,湖南省,资水,沙头(二),2023-04-17 14:00:00,27.99,576,34.5
长江,61509820,湖南省,湘江(东支),湘阴,2023-04-17 14:00:00,23.22,0,34.0
长江,61509900,湖南省,横岭湖,营田,2023-04-17 14:00:00,23.02,0,33.5
长江,61510100,湖南省,汨罗江,加义(二),2023-04-17 14:00:00,88.4,50,0.0
长江,61510200,湖南省,汨罗江,平江,2023-04-17 14:00:00,68.25,0,70.5
长江,61510350,湖南省,汨罗江,伍市,2023-04-17 14:00:00,29.86,160,0.0
长江,61511000,湖南省,东洞庭湖,鹿角(二),2023-04-17 14:00:00,22.93,0,33.0
长江,61511900,湖南省,洞庭湖湖口,岳阳,2023-04-17 14:00:00,21.7,0,32.5
长江,61512000,,洞庭湖湖口,城陵矶(七里山),2023-04-17 14:00:00,21.67,5970,33.0
长江,61609400,湖北省,滠水,黄陂,2023-04-17 14:00:00,22.38,0,26.0
长江,61610600,湖北省,倒水,李家集,2023-04-17 14:00:00,24.83,0,28.0
长江,61612400,湖北省,举水,柳子港,2023-04-17 14:00:00,23.61,22,29.0
长江,61615600,湖北省,巴水,马家潭,2023-04-17 14:00:00,19.72,26,0.0
长江,61619600,湖北省,蕲水,西河驿,2023-04-17 14:00:00,19.69,31,0.0
长江,61703000,湖北省,陆水,崇阳(二),2023-04-17 14:00:00,50.96,50,0.0
长江,61703100,湖北省,陆水,洪下,2023-04-17 14:00:00,50.56,0,0.0
长江,61710000,湖北省,大河,白霓桥(二),2023-04-17 14:00:00,56.59,0,0.0
长江,61800100,陕西省,汉江,武侯镇,2023-04-17 14:00:00,556.82,20,0.0
长江,61800400,陕西省,汉江,汉中,2023-04-17 08:00:00,502.82,40,0.0
长江,61800600,陕西省,汉江,洋县,2023-04-17 14:00:00,454.53,67,0.0
长江,61800900,陕西省,汉江,石泉,2023-04-17 14:00:00,359.6,0,0.0
长江,61801300,陕西省,汉江,安康,2023-04-17 14:00:00,235.48,448,0.0
长江,61801700,陕西省,汉江,白河,2023-04-17 14:00:00,178.8,320,187.0
长江,61802800,湖北省,汉江,黄家港,2023-04-17 14:00:00,88.2,377,0.0
长江,61803400,湖北省,汉江,襄阳,2023-04-17 14:00:00,64.76,0,67.0
长江,61803500,湖北省,汉江,宜城,2023-04-17 14:00:00,55.68,0,57.5
长江,61804110,湖北省,汉江,皇庄,2023-04-17 14:00:00,39.17,624,48.0
长江,61804151,湖北省,汉江,大同(二),2023-04-17 14:00:00,37.29,0,46.2
长江,61804210,湖北省,汉江,沙洋(三),2023-04-17 14:00:00,35.69,0,41.8
长江,61804300,湖北省,汉江,泽口,2023-04-17 14:00:00,27.93,0,40.4
长江,61804400,湖北省,汉江,岳口,2023-04-17 14:00:00,26.33,0,38.5
长江,61804600,湖北省,汉江,仙桃(二),2023-04-17 14:00:00,23.11,517,35.1
长江,61804710,湖北省,汉江,汉川,2023-04-17 14:00:00,17.88,0,29.0
长江,61805500,陕西省,玉带河,铁锁关,2023-04-17 14:00:00,734.2,12,0.0
长江,61805700,陕西省,沮水,茶店,2023-04-17 14:00:00,595.91,2,0.0
长江,61805800,陕西省,漾家河,元墩,2023-04-17 14:00:00,582.34,1,0.0
长江,61806000,陕西省,褒河,江口,2023-04-17 14:00:00,879.44,6,0.0
长江,61806200,陕西省,褒河,马道,2023-04-17 14:00:00,663.66,12,0.0
长江,61807000,陕西省,冷水河,三华石,2023-04-17 14:00:00,514.57,0,0.0
长江,61808100,陕西省,湑水河,升仙村,2023-04-17 14:00:00,512.27,0,0.0
长江,61809100,陕西省,酉水河,酉水街,2023-04-17 14:00:00,503.54,9,0.0
长江,61809200,陕西省,子午河,两河口,2023-04-17 14:00:00,465.06,30,0.0
长江,61809500,陕西省,牧马河,西乡,2023-04-17 14:00:00,430.18,10,0.0
长江,61809800,陕西省,池河,马池,2023-04-17 14:00:00,373.08,2,0.0
长江,61809980,四川省,任河,大竹河（二）,2023-04-17 14:00:00,448.5,38,456.44
长江,61810050,陕西省,任河,高滩,2023-04-17 14:00:00,343.68,59,0.0
长江,61810200,陕西省,渚河,红椿,2023-04-17 14:00:00,333.4,8,0.0
长江,61810500,陕西省,大道河,民主,2023-04-17 14:00:00,385.92,1,0.0
长江,61810600,陕西省,岚河,六口,2023-04-17 14:00:00,371.67,17,0.0
长江,61811000,陕西省,月河,长枪铺,2023-04-17 14:00:00,245.31,4,0.0
长江,61811200,陕西省,恒河,恒口,2023-04-17 14:00:00,275.49,3,0.0
长江,61811700,陕西省,黄洋河,县河口,2023-04-17 14:00:00,266.23,3,0.0
长江,61811900,陕西省,坝河,桂花园,2023-04-17 14:00:00,247.7,12,0.0
长江,61812000,陕西省,旬河,柴坪,2023-04-17 14:00:00,413.45,4,0.0
长江,61812100,陕西省,旬河,向家坪(二),2023-04-17 14:00:00,236.27,12,0.0
长江,61812400,陕西省,乾佑河,柞水,2023-04-17 14:00:00,796.31,0,0.0
长江,61812600,陕西省,乾佑河,青泥湾,2023-04-17 14:00:00,551.85,1,0.0
长江,61813000,陕西省,蜀河,蜀河,2023-04-17 14:00:00,213.11,4,0.0
长江,61813100,陕西省,金钱河,南宽坪,2023-04-17 14:00:00,377.62,10,0.0
长江,61813200,湖北省,金钱河,长沙坝(二),2023-04-17 14:00:00,193.72,0,0.0
长江,61900100,陕西省,白石河,白岩,2023-04-17 08:00:00,205.94,1,0.0
长江,61901000,湖北省,天河,贾家坊,2023-04-17 14:00:00,215.68,3,221.0
长江,61902400,湖北省,堵河,竹山,2023-04-17 14:00:00,249.71,106,256.0
长江,61902600,湖北省,堵河,黄龙滩,2023-04-17 14:00:00,159.37,3,0.0
长江,61907500,湖北省,官山河,孤山,2023-04-17 14:00:00,24.64,0,29.0
长江,61910100,湖北省,南河,开峰峪,2023-04-17 14:00:00,194.78,3,0.0
长江,61910500,湖北省,南河,谷城,2023-04-17 14:00:00,81.54,1,88.5
长江,61918300,湖北省,蛮河,朱市,2023-04-17 14:00:00,54.91,1,60.0
长江,62001200,陕西省,丹江,丹凤,2023-04-17 08:00:00,543.71,5,0.0
长江,62001700,河南省,丹江,荆紫关,2023-04-17 08:00:00,209.46,17,0.0
长江,62004600,陕西省,银花河,竹林关,2023-04-17 08:00:00,418.98,2,0.0
长江,62005200,陕西省,武关河,武关,2023-04-17 08:00:00,480.48,0,0.0
长江,62006200,河南省,淇河,西坪,2023-04-17 08:00:00,90.88,2,0.0
长江,62008250,河南省,老灌河,西峡,2023-04-17 08:00:00,73.14,2,0.0
长江,62010500,湖北省,唐白河,董坡,2023-04-17 14:00:00,64.18,95,69.2
长江,62010800,河南省,白河,白土岗,2023-04-17 08:00:00,177.41,3,0.0
长江,62011400,河南省,白河,南阳,2023-04-17 08:00:00,109.43,6,0.0
长江,62011800,湖北省,白河,新店铺,2023-04-17 14:00:00,74.29,22,82.0
长江,62012400,河南省,黄鸭河,李青店,2023-04-17 08:00:00,197.64,1,0.0
长江,62014000,河南省,湍河,内乡,2023-04-17 08:00:00,95.72,1,0.0
长江,62014600,河南省,湍河,急滩,2023-04-17 08:00:00,91.92,4,0.0
长江,62015600,河南省,刁河,半店,2023-04-16 08:00:00,119.64,0,0.0
长江,62016000,河南省,唐河,社旗,2023-04-17 08:00:00,107.17,9,113.0
长江,62016200,河南省,唐河,唐河,2023-04-17 08:00:00,89.46,5,96.0
长江,62016400,河南省,唐河,郭滩,2023-04-17 14:00:00,77.51,9,87.23
长江,62017100,河南省,泌阳河,泌阳,2023-04-17 08:00:00,134.1,3,0.0
长江,62017800,河南省,三夹河,平氏,2023-04-16 08:00:00,-3.01,0,0.0
长江,62201400,湖北省,涢水,隔蒲潭,2023-04-17 14:00:00,22.14,17,30.5
长江,62201800,湖北省,府澴河,卧龙潭,2023-04-17 14:00:00,20.78,0,27.0
长江,62205600,湖北省,澴水,花园,2023-04-17 14:00:00,33.61,39,37.5
长江,62213000,湖北省,东荆河,潜江,2023-04-17 14:00:00,27.13,0,39.7
长江流域,62301300,江西省,赣江,栋背,2023-04-17 14:00:00,68.27,0,0.0
长江流域,62301350,江西省,赣江,泰和,2023-04-17 14:00:00,57.74,0,61.0
长江流域,62301500,江西省,赣江,吉安,2023-04-17 14:00:00,45.42,1873,50.5
长江流域,62301800,江西省,赣江,峡江,2023-04-17 14:00:00,36.31,2337,41.5
长江流域,62302000,江西省,赣江,樟树,2023-04-17 14:00:00,26.47,3109,33.0
长江流域,62302100,江西省,赣江,丰城,2023-04-17 14:00:00,26.41,0,29.6
长江流域,62302250,江西省,赣江,外洲,2023-04-17 14:00:00,16.59,3000,23.5
长江流域,62302300,江西省,赣江,南昌,2023-04-17 14:00:00,16.49,0,23.0
长江,62302350,江西省,绵水,瑞金,2023-04-17 14:00:00,187.58,15,192.0
长江,62302700,江西省,贡水,峡山(二),2023-04-17 14:00:00,99.98,347,108.0
长江,62302750,江西省,贡水,赣州,2023-04-17 14:00:00,92.21,251,99.0
长江,62302850,江西省,湘水,麻州,2023-04-17 14:00:00,89.38,32,95.5
长江,62302950,江西省,濂水,羊信江,2023-04-17 14:00:00,195.15,32,197.5
长江,62303350,江西省,梅川,宁都,2023-04-17 14:00:00,184.53,243,186.0
长江,62303500,江西省,梅川,汾坑,2023-04-17 14:00:00,124.89,147,130.0
长江,62303650,江西省,琴江,石城,2023-04-17 14:00:00,220.36,14,225.5
长江,62304750,江西省,桃江,居龙滩,2023-04-17 14:00:00,102.3,7,109.0
长江,62304850,江西省,太平江,杜头,2023-04-17 14:00:00,90.46,13,93.0
长江,62305550,江西省,章水,坝上,2023-04-17 14:00:00,97.69,281,99.0
长江流域,62307880,江西省,孤江,白沙,2023-04-17 14:00:00,82.54,43,88.0
长江流域,62308650,江西省,禾水,永新,2023-04-17 14:00:00,108.39,91,112.5
长江流域,62308950,江西省,禾水,上沙兰,2023-04-17 14:00:00,55.87,203,59.5
长江流域,62310250,江西省,乌江,新田,2023-04-17 14:00:00,48.64,108,53.5
长江流域,62310900,江西省,袁水,宜春,2023-04-17 14:00:00,84.41,30,88.0
长江流域,62311200,江西省,袁水,新余,2023-04-17 14:00:00,42.83,0,45.0
长江流域,62312050,江西省,锦河,上高,2023-04-17 14:00:00,42.76,124,48.5
长江流域,62312250,江西省,锦河,高安,2023-04-17 14:00:00,24.31,192,31.0
长江流域,62312400,江西省,万载河,危坊,2023-04-17 14:00:00,72.42,24,76.0
长江流域,62401800,江西省,抚河,廖家湾,2023-04-17 14:00:00,36.05,292,41.3
长江流域,62402400,江西省,抚河,李家渡,2023-04-17 14:00:00,22.4,376,30.5
长江流域,62405200,江西省,盱江,沙子岭,2023-04-17 14:00:00,117.8,39,123.0
长江流域,62405400,江西省,盱江,南丰,2023-04-17 14:00:00,74.22,99,78.5
长江流域,62405800,江西省,盱江,南城,2023-04-17 14:00:00,63.13,0,67.5
长江流域,62407000,江西省,宜黄水,桃陂,2023-04-17 14:00:00,66.47,56,69.5
长江流域,62408000,江西省,崇仁水,崇仁,2023-04-17 14:00:00,50.79,60,54.0
长江流域,62408400,江西省,相水,马口,2023-04-17 14:00:00,74.94,4,79.0
上饶以上,62411400,江西省,信江,上饶,2023-04-17 14:00:00,65.18,0,66.0
上饶到弋阳,62411800,江西省,信江,河口,2023-04-17 14:00:00,45.12,0,52.0
上饶到弋阳,62412000,江西省,信江,弋阳,2023-04-17 14:00:00,37.53,308,44.0
弋阳到梅港,62412400,江西省,信江,贵溪,2023-04-17 14:00:00,30.58,0,34.5
弋阳到梅港,62412600,江西省,信江,鹰潭,2023-04-17 14:00:00,26.42,0,30.0
弋阳以下,62413000,江西省,信江,梅港,2023-04-17 14:00:00,20.7,585,26.0
上饶以上,62413600,江西省,玉山水,玉山,2023-04-17 14:00:00,75.56,14,78.0
上饶以上,62415000,江西省,丰溪河,广丰,2023-04-17 14:00:00,89.97,0,92.0
上饶到弋阳,62415800,江西省,含珠水,铁路坪,2023-04-17 14:00:00,58.21,5,0.0
白塔河,62417400,江西省,白塔河,耙石,2023-04-17 14:00:00,28.89,0,31.0
长江流域,62417600,江西省,泸溪水,柏泉,2023-04-17 14:00:00,155.19,2,158.0
长江流域,62501200,江西省,昌江,潭口,2023-04-17 14:00:00,50.68,93,58.0
长江流域,62501400,江西省,昌江,樟树坑,2023-04-17 14:00:00,28.15,62,34.5
长江流域,62501800,江西省,昌江,渡峰坑,2023-04-17 14:00:00,21.9,68,28.5
长江,62502600,江西省,饶河,鄱阳,2023-04-17 14:00:00,14.85,0,19.5
香屯以上,62504800,江西省,乐安河,香屯,2023-04-17 14:00:00,31.07,131,38.0
长江流域,62505000,江西省,乐安河,虎山,2023-04-17 14:00:00,19.89,235,26.0
长江,62505400,江西省,乐安河,石镇街,2023-04-17 14:00:00,14.96,0,20.0
婺源以上,62506200,江西省,乐安河,婺源,2023-04-17 14:00:00,53.4,17,58.0
婺源以上,62506800,江西省,段莘水,汪口,2023-04-17 14:00:00,68.0,7,0.0
长江,62511600,江西省,修河,高沙,2023-04-17 14:00:00,92.1,213,0.0
长江,62513200,江西省,修河,永修,2023-04-17 14:00:00,16.05,0,20.0
长江流域,62517400,江西省,潦水,万家埠,2023-04-17 14:00:00,20.06,112,27.0
长江流域,62517600,江西省,南潦水,晋坪,2023-04-17 14:00:00,43.28,9,47.5
长江流域,62518200,江西省,南潦水,奉新,2023-04-17 14:00:00,21.37,0,25.0
长江,62601200,江西省,湖口水道,星子,2023-04-17 14:00:00,11.31,0,19.0
长江,62601600,江西省,鄱阳湖湖口,湖口,2023-04-17 14:00:00,10.66,7280,19.5
长江,62602000,江西省,鄱阳湖,都昌,2023-04-17 14:00:00,11.86,0,19.0
长江,62605800,江西省,鄱阳湖,康山,2023-04-17 14:00:00,14.39,0,19.5
长江,62614200,江西省,博阳河,梓坊,2023-04-17 14:00:00,22.17,1,26.0
长江,62702350,江苏省,秦淮河,东山,2023-04-17 14:00:00,6.96,0,8.8
长江,62702480,江苏省,句容河,前垾村,2023-04-17 14:00:00,7.01,0,0.0
长江,62702810,江苏省,句容河,句容水文站,2023-04-17 14:00:00,9.449,0,0.0
长江,62711800,江苏省,老龙河,黄桥,2023-04-17 14:00:00,2.4,0,3.8
长江,62802500,安徽省,皖河中下游,石牌,2023-04-17 14:00:00,12.27,0,20.1
长江,62802700,安徽省,长河,周家河,2023-04-17 14:00:00,94.31,4,0.0
长江,62802801,安徽省,长河,花凉亭东山头二,2023-04-17 14:00:00,34.37,76,36.9
长江,62803300,安徽省,皖水,岳西,2023-04-17 14:00:00,366.13,0,368.6
长江,62902000,安徽省,丰乐河,桃溪,2023-04-17 14:00:00,8.89,0,15.56
长江,62902800,安徽省,南淝河,合肥,2023-04-17 14:00:00,10.35,0,12.0
长江,62904100,安徽省,西河,缺口,2023-04-17 14:00:00,8.74,7,10.5
长江,62905900,安徽省,青弋江,泾县,2023-04-17 14:00:00,26.37,0,32.5
长江,62906100,安徽省,青弋江,西河镇,2023-04-17 14:00:00,7.65,0,15.0
长江,62906700,安徽省,青弋江,大砻坊,2023-04-17 14:00:00,5.32,0,11.2
长江,62908400,安徽省,水阳江,宣城,2023-04-17 14:00:00,9.45,0,16.0
长江,62908600,安徽省,水阳江,新河庄,2023-04-17 14:00:00,7.47,0,11.5
长江,62909300,安徽省,中东津河,河沥溪,2023-04-17 14:00:00,45.93,0,51.23
长江,62912000,安徽省,姑溪河,当涂,2023-04-17 14:00:00,4.95,0,10.3
长江,62912800,江苏省,固城湖,高淳,2023-04-17 14:00:00,8.24,0,10.4
长江,62913700,安徽省,滁河,古河,2023-04-17 14:00:00,8.59,0,0.0
长江,62914200,江苏省,滁河,晓桥,2023-04-17 14:00:00,6.52,0,9.5
长江,62914800,江苏省,滁河,六合,2023-04-17 14:00:00,7.49,0,8.2
长江,62915600,安徽省,清流河,滁州,2023-04-17 14:00:00,9.73,7,14.0
长江,62916400,江苏省,马汊河,葛塘,2023-04-17 14:00:00,3.97,0,8.86
长江,62927800,安徽省,徽水,旌德,2023-04-17 14:00:00,192.91,1,194.5
长江流域太湖区,63001000,浙江省,南苕溪,余杭,2023-04-17 14:00:00,3.43,29,7.16
长江流域太湖区,63001200,浙江省,东苕溪,瓶窑,2023-04-17 14:00:00,1.2,10,5.66
长江流域太湖区,63002400,浙江省,苕溪,杭长桥,2023-04-17 14:00:00,1.21,-21,2.66
长江流域太湖区,63007600,浙江省,西苕溪,梅溪,2023-04-17 14:00:00,1.25,0,5.17
长江流域太湖区,63008100,浙江省,西苕溪,港口,2023-04-17 14:00:00,1.25,-9,3.76
太湖,63101200,江苏省,宜溧漕河,溧阳(二),2023-04-17 14:00:00,3.36,0,4.5
太湖,63101300,江苏省,西氿,宜兴（西）,2023-04-17 14:00:00,3.24,0,4.2
太湖,63102050,江苏省,太滆运河,坊前,2023-04-17 14:00:00,3.34,0,4.1
太湖,63201050,江苏省,太湖,大浦口,2023-04-17 14:00:00,3.23,40,3.85
太湖,63201300,江苏省,太湖,望亭（太）,2023-04-17 14:00:00,3.14,0,3.8
太湖,63201320,江苏省,琳桥港,琳桥,2023-04-17 14:00:00,3.3,0,3.8
太湖,63201350,江苏省,太湖,胥口(闸上游),2023-04-17 14:00:00,3.09,0,3.8
太湖,63201400,江苏省,太湖,洞庭西山(三),2023-04-17 14:00:00,3.08,0,3.8
长江流域太湖区,63201850,浙江省,小梅港,小梅口,2023-04-17 14:00:00,3.121,0,3.701
长江流域太湖区,63201900,浙江省,夹浦港,夹浦,2023-04-17 14:00:00,3.141,0,3.701
太湖流域,63201999,江苏省,太湖,太湖水位,2023-04-17 14:00:00,3.14,0,3.8
长江流域太湖区,63202300,浙江省,长兴港,长兴,2023-04-17 14:00:00,1.27,0,2.66
太湖,63202600,江苏省,大运河,丹阳,2023-04-17 14:00:00,3.45,0,5.6
太湖,63202750,江苏省,大运河（改线段）,常州(三),2023-04-17 14:00:00,3.46,0,4.3
太湖,63202850,江苏省,大运河,无锡南门,2023-04-17 14:00:00,3.4,0,0.0
太湖,63203000,江苏省,大运河,苏州（枫桥）,2023-04-17 14:00:00,3.21,0,4.0
太湖,63204250,江苏省,望虞河,甘露,2023-04-17 14:00:00,3.33,0,3.8
太湖,63204450,江苏省,白茆塘,常熟,2023-04-17 14:00:00,3.31,0,3.7
太湖,63204650,江苏省,阳澄湖,湘城,2023-04-17 14:00:00,3.19,0,3.7
太湖,63205150,江苏省,娄江,昆山,2023-04-17 14:00:00,3.06,0,3.7
太湖,63205350,江苏省,太浦河,平望,2023-04-17 14:00:00,2.95,0,3.9
太湖,63205400,江苏省,瓜泾港,瓜泾口,2023-04-17 14:00:00,3.01,0,0.0
长江流域太湖区,63300800,浙江省,杭嘉平运河,崇德,2023-04-17 14:00:00,1.11,0,1.86
长江流域太湖区,63301150,浙江省,杭嘉平运河,嘉兴,2023-04-17 14:00:00,0.96,0,1.46
长江流域太湖区,63301600,浙江省,杭嘉平运河,王江泾,2023-04-17 14:00:00,0.96,-14,1.36
长江流域太湖区,63303600,浙江省,运河,新市,2023-04-17 14:00:00,1.16,0,1.86
长江流域太湖区,63304800,浙江省,澜溪塘,乌镇,2023-04-17 14:00:00,1.09,0,1.56
长江流域太湖区,63305200,浙江省,頔塘,南浔,2023-04-17 14:00:00,1.13,0,1.66
长江流域太湖区,63306400,浙江省,下塘河,临平(下),2023-04-17 14:00:00,1.22,0,2.16
长江流域太湖区,63309200,浙江省,海盐塘,欤城,2023-04-17 14:00:00,0.98,0,1.46
太湖,63403500,江苏省,陈墓荡,陈墓(锦溪),2023-04-17 14:00:00,2.94,0,3.6
浙闽台河流,70100500,浙江省,衢江,衢州,2023-04-17 14:00:00,59.2,339,61.2
浙闽台河流,70100900,浙江省,兰江,兰溪,2023-04-17 14:00:00,22.99,357,28.0
浙闽台河流,70101501,浙江省,富春江,富春江坝下,2023-04-17 14:00:00,4.14,0,0.0
浙闽台河流,70108400,浙江省,金华江,金华,2023-04-17 14:00:00,30.45,888,35.5
钱塘江,70111200,安徽省,新安江,屯溪,2023-04-17 14:00:00,122.11,0,124.8
浙闽台河流,70112001,浙江省,新安江,新安江坝下,2023-04-17 14:00:00,22.9,0,0.0
钱塘江,70113600,安徽省,练江,渔梁,2023-04-17 14:00:00,110.5,11,114.5
浙闽台河流,70115250,浙江省,分水江,分水江,2023-04-17 14:00:00,16.72,0,23.0
浙闽台河流,70117700,浙江省,浦阳江,诸暨（浣纱桥）,2023-04-17 14:00:00,7.95,7,10.64
浙闽台河流,70117800,浙江省,浦阳江,湄池,2023-04-17 14:00:00,4.05,42,8.2
浙闽台河流,70200800,浙江省,曹娥江,嵊州,2023-04-17 14:00:00,14.05,1,16.1
浙闽台河流,70400800,浙江省,永安溪,柏枝岙,2023-04-17 14:00:00,9.19,0,17.0
闽江,70900110,福建省,西溪,宁化,2023-04-17 14:00:00,312.16,0,314.5
闽江,70900601,福建省,沙溪,永安,2023-04-17 14:00:00,157.71,304,163.0
闽江,70900800,福建省,沙溪,梅列,2023-04-17 14:00:00,125.32,0,127.0
